time_s,input_current_nA,predicted_rate_hz,voltage,spike
0.0,20.0,207.98484699421547,0.023551600882048943,0.0
0.0001,20.0,207.98484699421547,0.04663216974645691,0.0
0.0002,20.0,207.98484699421547,0.06925112723357671,0.0
0.00030000000000000003,20.0,207.98484699421547,0.09141770557095412,0.0
0.0004,20.0,207.98484699421547,0.11314095234158397,0.0
0.0005,20.0,207.98484699421547,0.13442973417680124,0.0
0.0006000000000000001,20.0,207.98484699421547,0.15529274037531415,0.0
0.0007,20.0,207.98484699421547,0.17573848644985682,0.0
0.0008,20.0,207.98484699421547,0.19577531760290862,0.0
0.0009000000000000001,20.0,207.98484699421547,0.21541141213289938,0.0
0.001,20.0,207.98484699421547,0.23465478477229035,0.0
0.0011,20.0,207.98484699421547,0.2535132899588935,0.0
0.0012000000000000001,20.0,207.98484699421547,0.2719946250417646,0.0
0.0013000000000000002,20.0,207.98484699421547,0.2901063334229782,0.0
0.0014,20.0,207.98484699421547,0.30785580763656756,0.0
0.0015,20.0,207.98484699421547,0.32525029236588515,0.0
0.0016,20.0,207.98484699421547,0.34229688740061637,0.0
0.0017000000000000001,20.0,207.98484699421547,0.35900255053465296,0.0
0.0018000000000000002,20.0,207.98484699421547,0.3753741004060088,0.0
0.0019,20.0,207.98484699421547,0.3914182192799376,0.0
0.002,20.0,207.98484699421547,0.4071414557763878,0.0
0.0021000000000000003,20.0,207.98484699421547,0.42255022754290894,0.0
0.0022,20.0,207.98484699421547,0.4376508238740997,0.0
0.0023,20.0,207.98484699421547,0.45244940827866664,0.0
0.0024000000000000002,20.0,207.98484699421547,0.46695202099514227,0.0
0.0025,20.0,207.98484699421547,0.48116458145728835,0.0
0.0026000000000000003,20.0,207.98484699421547,0.4950928907101915,0.0
0.0027,20.0,207.98484699421547,0.5087426337780366,0.0
0.0028,20.0,207.98484699421547,0.5221193819845249,0.0
0.0029000000000000002,20.0,207.98484699421547,0.5352285952268834,0.0
0.003,20.0,207.98484699421547,0.5480756242043946,0.0
0.0031000000000000003,20.0,207.98484699421547,0.5606657126023556,0.0
0.0032,20.0,207.98484699421547,0.5730039992323575,0.0
0.0033,20.0,207.98484699421547,0.5850955201297593,0.0
0.0034000000000000002,20.0,207.98484699421547,0.596945210609213,0.0
0.0035,20.0,207.98484699421547,0.6085579072790777,0.0
0.0036000000000000003,20.0,207.98484699421547,0.6199383500155451,0.0
0.0037,20.0,207.98484699421547,0.6310911838972831,0.0
0.0038,20.0,207.98484699421547,0.6420209611013864,0.0
0.0039000000000000003,20.0,207.98484699421547,0.6527321427614076,0.0
0.004,20.0,207.98484699421547,0.6632291007882284,0.0
0.0041,20.0,207.98484699421547,0.6735161196545127,0.0
0.004200000000000001,20.0,207.98484699421547,0.6835973981434714,0.0
0.0043,20.0,207.98484699421547,0.6934770510626509,0.0
0.0044,20.0,207.98484699421547,0.7031591109234469,0.0
0.0045000000000000005,20.0,207.98484699421547,0.7126475295870268,0.0
0.0046,20.0,207.98484699421547,0.7219461798773352,0.0
0.0047,20.0,207.98484699421547,0.7310588571618375,0.0
0.0048000000000000004,20.0,207.98484699421547,0.0,1.0
0.0049,20.0,207.98484699421547,0.023551600882048943,0.0
0.005,20.0,207.98484699421547,0.04663216974645691,0.0
0.0051,20.0,207.98484699421547,0.06925112723357671,0.0
0.005200000000000001,20.0,207.98484699421547,0.09141770557095412,0.0
0.0053,20.0,207.98484699421547,0.11314095234158397,0.0
0.0054,20.0,207.98484699421547,0.13442973417680124,0.0
0.0055000000000000005,20.0,207.98484699421547,0.15529274037531415,0.0
0.0056,20.0,207.98484699421547,0.17573848644985682,0.0
0.0057,20.0,207.98484699421547,0.19577531760290862,0.0
0.0058000000000000005,20.0,207.98484699421547,0.21541141213289938,0.0
0.0059,20.0,207.98484699421547,0.23465478477229035,0.0
0.006,20.0,207.98484699421547,0.2535132899588935,0.0
0.0061,20.0,207.98484699421547,0.2719946250417646,0.0
0.006200000000000001,20.0,207.98484699421547,0.2901063334229782,0.0
0.0063,20.0,207.98484699421547,0.30785580763656756,0.0
0.0064,20.0,207.98484699421547,0.32525029236588515,0.0
0.006500000000000001,20.0,207.98484699421547,0.34229688740061637,0.0
0.0066,20.0,207.98484699421547,0.35900255053465296,0.0
0.0067,20.0,207.98484699421547,0.3753741004060088,0.0
0.0068000000000000005,20.0,207.98484699421547,0.3914182192799376,0.0
0.006900000000000001,20.0,207.98484699421547,0.4071414557763878,0.0
0.007,20.0,207.98484699421547,0.42255022754290894,0.0
0.0071,20.0,207.98484699421547,0.4376508238740997,0.0
0.007200000000000001,20.0,207.98484699421547,0.45244940827866664,0.0
0.0073,20.0,207.98484699421547,0.46695202099514227,0.0
0.0074,20.0,207.98484699421547,0.48116458145728835,0.0
0.007500000000000001,20.0,207.98484699421547,0.4950928907101915,0.0
0.0076,20.0,207.98484699421547,0.5087426337780366,0.0
0.0077,20.0,207.98484699421547,0.5221193819845249,0.0
0.0078000000000000005,20.0,207.98484699421547,0.5352285952268834,0.0
0.0079,20.0,207.98484699421547,0.5480756242043946,0.0
0.008,20.0,207.98484699421547,0.5606657126023556,0.0
0.0081,20.0,207.98484699421547,0.5730039992323575,0.0
0.0082,20.0,207.98484699421547,0.5850955201297593,0.0
0.0083,20.0,207.98484699421547,0.596945210609213,0.0
0.008400000000000001,20.0,207.98484699421547,0.6085579072790777,0.0
0.0085,20.0,207.98484699421547,0.6199383500155451,0.0
0.0086,20.0,207.98484699421547,0.6310911838972831,0.0
0.008700000000000001,20.0,207.98484699421547,0.6420209611013864,0.0
0.0088,20.0,207.98484699421547,0.6527321427614076,0.0
0.0089,20.0,207.98484699421547,0.6632291007882284,0.0
0.009000000000000001,20.0,207.98484699421547,0.6735161196545127,0.0
0.0091,20.0,207.98484699421547,0.6835973981434714,0.0
0.0092,20.0,207.98484699421547,0.6934770510626509,0.0
0.009300000000000001,20.0,207.98484699421547,0.7031591109234469,0.0
0.0094,20.0,207.98484699421547,0.7126475295870268,0.0
