python_spike_time_s,cadence_spike_time_s,timing_error_s,timing_error_ms
0.016,0.0147268700709792,0.0012731299290208008,1.273129929020801
0.032,0.0307049288278574,0.0012950711721426006,1.2950711721426007
0.048,0.0466733550393146,0.0013266449606854011,1.3266449606854012
0.064,0.0626501577506908,0.0013498422493092022,1.3498422493092022
0.08,0.0786265059445771,0.0013734940554229053,1.3734940554229054
0.096,0.0946037969155849,0.0013962030844150985,1.3962030844150985
