time_s,input_current_nA
0.0,95.369026
0.0001,95.369026
0.0002,95.369026
0.00030000000000000003,95.369026
0.0004,95.369026
0.0005,95.369026
0.0006000000000000001,95.369026
0.0007,95.369026
0.0008,95.369026
0.0009000000000000001,95.369026
0.001,95.369026
0.0011,95.369026
0.0012000000000000001,95.369026
0.0013000000000000002,95.369026
0.0014,95.369026
0.0015,95.369026
0.0016,95.369026
0.0017000000000000001,95.369026
0.0018000000000000002,95.369026
0.0019,95.369026
0.002,95.369026
0.0021000000000000003,95.369026
0.0022,95.369026
0.0023,95.369026
0.0024000000000000002,95.369026
0.0025,95.369026
0.0026000000000000003,95.369026
0.0027,95.369026
0.0028,95.369026
0.0029000000000000002,95.369026
0.003,95.369026
0.0031000000000000003,95.369026
0.0032,95.369026
0.0033,95.369026
0.0034000000000000002,95.369026
0.0035,95.369026
0.0036000000000000003,95.369026
0.0037,95.369026
0.0038,95.369026
0.0039000000000000003,95.369026
0.004,95.369026
0.0041,95.369026
0.004200000000000001,95.369026
0.0043,95.369026
0.0044,95.369026
0.0045000000000000005,95.369026
0.0046,95.369026
0.0047,95.369026
0.0048000000000000004,95.369026
0.0049,95.369026
0.005,95.369026
0.0051,95.369026
0.005200000000000001,95.369026
0.0053,95.369026
0.0054,95.369026
0.0055000000000000005,95.369026
0.0056,95.369026
0.0057,95.369026
0.0058000000000000005,95.369026
0.0059,95.369026
0.006,95.369026
0.0061,95.369026
0.006200000000000001,95.369026
0.0063,95.369026
0.0064,95.369026
0.006500000000000001,95.369026
0.0066,95.369026
0.0067,95.369026
0.0068000000000000005,95.369026
0.006900000000000001,95.369026
0.007,95.369026
0.0071,95.369026
0.007200000000000001,95.369026
0.0073,95.369026
0.0074,95.369026
0.007500000000000001,95.369026
0.0076,95.369026
0.0077,95.369026
0.0078000000000000005,95.369026
0.0079,95.369026
0.008,95.369026
0.0081,95.369026
0.0082,95.369026
0.0083,95.369026
0.008400000000000001,95.369026
0.0085,95.369026
0.0086,95.369026
0.008700000000000001,95.369026
0.0088,95.369026
0.0089,95.369026
0.009000000000000001,95.369026
0.0091,95.369026
0.0092,95.369026
0.009300000000000001,95.369026
0.0094,95.369026
0.0095,95.369026
0.009600000000000001,95.369026
0.0097,95.369026
0.0098,95.369026
0.0099,95.369026
0.01,95.369026
0.010100000000000001,95.369026
0.0102,95.369026
0.0103,95.369026
0.010400000000000001,95.369026
0.0105,95.369026
0.0106,95.369026
0.010700000000000001,95.369026
0.0108,95.369026
0.0109,95.369026
0.011000000000000001,95.369026
0.0111,95.369026
0.0112,95.369026
0.011300000000000001,95.369026
0.0114,95.369026
0.0115,95.369026
0.011600000000000001,95.369026
0.0117,95.369026
0.0118,95.369026
0.0119,95.369026
0.012,95.369026
0.012100000000000001,95.369026
0.0122,95.369026
0.0123,95.369026
0.012400000000000001,95.369026
0.0125,95.369026
0.0126,95.369026
0.012700000000000001,95.369026
0.0128,95.369026
0.0129,95.369026
0.013000000000000001,95.369026
0.0131,95.369026
0.0132,95.369026
0.013300000000000001,95.369026
0.0134,95.369026
0.0135,95.369026
0.013600000000000001,95.369026
0.0137,95.369026
0.013800000000000002,95.369026
0.013900000000000001,95.369026
0.014,95.369026
0.014100000000000001,95.369026
0.0142,95.369026
0.0143,95.369026
0.014400000000000001,95.369026
0.0145,95.369026
0.0146,95.369026
0.014700000000000001,95.369026
0.0148,95.369026
0.0149,95.369026
0.015000000000000001,95.369026
0.0151,95.369026
0.0152,95.369026
0.015300000000000001,95.369026
0.0154,95.369026
0.0155,95.369026
0.015600000000000001,95.369026
0.015700000000000002,95.369026
0.0158,95.369026
0.0159,95.369026
0.016,95.369026
0.0161,95.369026
0.0162,95.369026
0.016300000000000002,95.369026
0.0164,95.369026
0.0165,95.369026
0.0166,95.369026
0.0167,95.369026
0.016800000000000002,95.369026
0.016900000000000002,95.369026
0.017,95.369026
0.0171,95.369026
0.0172,95.369026
0.0173,95.369026
0.017400000000000002,95.369026
0.0175,95.369026
0.0176,95.369026
0.0177,95.369026
0.0178,95.369026
0.0179,95.369026
0.018000000000000002,95.369026
0.0181,95.369026
0.0182,95.369026
0.0183,95.369026
0.0184,95.369026
0.018500000000000003,95.369026
0.018600000000000002,95.369026
0.0187,95.369026
0.0188,95.369026
0.0189,95.369026
0.019,95.369026
0.019100000000000002,95.369026
0.019200000000000002,95.369026
0.0193,95.369026
0.0194,95.369026
0.0195,95.369026
0.0196,95.369026
0.019700000000000002,95.369026
0.0198,95.369026
0.0199,95.369026
0.02,95.369026
0.0201,95.369026
0.020200000000000003,95.369026
0.020300000000000002,95.369026
0.0204,95.369026
0.0205,95.369026
0.0206,95.369026
0.0207,95.369026
0.020800000000000003,95.369026
0.020900000000000002,95.369026
0.021,95.369026
0.0211,95.369026
0.0212,95.369026
0.0213,95.369026
0.021400000000000002,95.369026
0.021500000000000002,95.369026
0.0216,95.369026
0.0217,95.369026
0.0218,95.369026
0.0219,95.369026
0.022000000000000002,95.369026
0.0221,95.369026
0.0222,95.369026
0.0223,95.369026
0.0224,95.369026
0.022500000000000003,95.369026
0.022600000000000002,95.369026
0.0227,95.369026
0.0228,95.369026
0.0229,95.369026
0.023,95.369026
0.023100000000000002,95.369026
0.023200000000000002,95.369026
0.0233,95.369026
0.0234,95.369026
0.0235,95.369026
0.0236,95.369026
0.023700000000000002,95.369026
0.0238,95.369026
0.0239,95.369026
0.024,95.369026
0.0241,95.369026
0.024200000000000003,95.369026
0.024300000000000002,95.369026
0.0244,95.369026
0.0245,95.369026
0.0246,95.369026
0.0247,95.369026
0.024800000000000003,95.369026
0.024900000000000002,95.369026
0.025,95.369026
0.0251,95.369026
0.0252,95.369026
0.0253,95.369026
0.025400000000000002,95.369026
0.025500000000000002,95.369026
0.0256,95.369026
0.0257,95.369026
0.0258,95.369026
0.025900000000000003,95.369026
0.026000000000000002,95.369026
0.0261,95.369026
0.0262,95.369026
0.0263,95.369026
0.0264,95.369026
0.026500000000000003,95.369026
0.026600000000000002,95.369026
0.0267,95.369026
0.0268,95.369026
0.0269,95.369026
0.027,95.369026
0.027100000000000003,95.369026
0.027200000000000002,95.369026
0.0273,95.369026
0.0274,95.369026
0.0275,95.369026
0.027600000000000003,95.369026
0.027700000000000002,95.369026
0.027800000000000002,95.369026
0.0279,95.369026
0.028,95.369026
0.0281,95.369026
0.028200000000000003,95.369026
0.028300000000000002,95.369026
0.0284,95.369026
0.0285,95.369026
0.0286,95.369026
0.0287,95.369026
0.028800000000000003,95.369026
0.028900000000000002,95.369026
0.029,95.369026
0.0291,95.369026
0.0292,95.369026
0.029300000000000003,95.369026
0.029400000000000003,95.369026
0.029500000000000002,95.369026
0.0296,95.369026
0.0297,95.369026
0.0298,95.369026
0.029900000000000003,95.369026
0.030000000000000002,95.369026
0.030100000000000002,95.369026
0.0302,95.369026
0.0303,95.369026
0.0304,95.369026
0.030500000000000003,95.369026
0.030600000000000002,95.369026
0.0307,95.369026
0.0308,95.369026
0.0309,95.369026
0.031,95.369026
0.031100000000000003,95.369026
0.031200000000000002,95.369026
0.0313,95.369026
0.031400000000000004,95.369026
0.0315,95.369026
0.0316,95.369026
0.0317,95.369026
0.0318,95.369026
0.031900000000000005,95.369026
0.032,95.369026
0.032100000000000004,95.369026
0.0322,95.369026
0.0323,95.369026
0.0324,95.369026
0.0325,95.369026
0.032600000000000004,95.369026
0.0327,95.369026
0.0328,95.369026
0.0329,95.369026
0.033,95.369026
0.033100000000000004,95.369026
0.0332,95.369026
0.0333,95.369026
0.0334,95.369026
0.0335,95.369026
0.033600000000000005,95.369026
0.0337,95.369026
0.033800000000000004,95.369026
0.0339,95.369026
0.034,95.369026
0.0341,95.369026
0.0342,95.369026
0.034300000000000004,95.369026
0.0344,95.369026
0.0345,95.369026
0.0346,95.369026
0.0347,95.369026
0.034800000000000005,95.369026
0.0349,95.369026
0.035,95.369026
0.0351,95.369026
0.0352,95.369026
0.035300000000000005,95.369026
0.0354,95.369026
0.035500000000000004,95.369026
0.0356,95.369026
0.0357,95.369026
0.0358,95.369026
0.0359,95.369026
0.036000000000000004,95.369026
0.0361,95.369026
0.0362,95.369026
0.0363,95.369026
0.0364,95.369026
0.036500000000000005,95.369026
0.0366,95.369026
0.0367,95.369026
0.0368,95.369026
0.0369,95.369026
0.037000000000000005,95.369026
0.0371,95.369026
0.037200000000000004,95.369026
0.0373,95.369026
0.0374,95.369026
0.0375,95.369026
0.0376,95.369026
0.037700000000000004,95.369026
0.0378,95.369026
0.0379,95.369026
0.038,95.369026
0.0381,95.369026
0.038200000000000005,95.369026
0.0383,95.369026
0.038400000000000004,95.369026
0.0385,95.369026
0.0386,95.369026
0.038700000000000005,95.369026
0.0388,95.369026
0.038900000000000004,95.369026
0.039,95.369026
0.0391,95.369026
0.0392,95.369026
0.0393,95.369026
0.039400000000000004,95.369026
0.0395,95.369026
0.0396,95.369026
0.0397,95.369026
0.0398,95.369026
0.039900000000000005,95.369026
0.04,95.369026
0.040100000000000004,95.369026
0.0402,95.369026
0.0403,95.369026
0.040400000000000005,95.369026
0.0405,95.369026
0.040600000000000004,95.369026
0.0407,95.369026
0.0408,95.369026
0.0409,95.369026
0.041,95.369026
0.041100000000000005,95.369026
0.0412,95.369026
0.0413,95.369026
0.0414,95.369026
0.0415,95.369026
0.041600000000000005,95.369026
0.0417,95.369026
0.041800000000000004,95.369026
0.0419,95.369026
0.042,95.369026
0.042100000000000005,95.369026
0.0422,95.369026
0.042300000000000004,95.369026
0.0424,95.369026
0.0425,95.369026
0.0426,95.369026
0.0427,95.369026
0.042800000000000005,95.369026
0.0429,95.369026
0.043000000000000003,95.369026
0.0431,95.369026
0.0432,95.369026
0.043300000000000005,95.369026
0.0434,95.369026
0.043500000000000004,95.369026
0.0436,95.369026
0.0437,95.369026
0.0438,95.369026
0.0439,95.369026
0.044000000000000004,95.369026
0.0441,95.369026
0.0442,95.369026
0.0443,95.369026
0.0444,95.369026
0.044500000000000005,95.369026
0.0446,95.369026
0.044700000000000004,95.369026
0.0448,95.369026
0.0449,95.369026
0.045000000000000005,95.369026
0.0451,95.369026
0.045200000000000004,95.369026
0.0453,95.369026
0.0454,95.369026
0.0455,95.369026
0.0456,95.369026
0.045700000000000005,95.369026
0.0458,95.369026
0.0459,95.369026
0.046,95.369026
0.0461,95.369026
0.046200000000000005,95.369026
0.0463,95.369026
0.046400000000000004,95.369026
0.0465,95.369026
0.0466,95.369026
0.046700000000000005,95.369026
0.0468,95.369026
0.046900000000000004,95.369026
0.047,95.369026
0.0471,95.369026
0.0472,95.369026
0.0473,95.369026
0.047400000000000005,95.369026
0.0475,95.369026
0.0476,95.369026
0.0477,95.369026
0.0478,95.369026
0.047900000000000005,95.369026
0.048,95.369026
0.048100000000000004,95.369026
0.0482,95.369026
0.0483,95.369026
0.048400000000000006,95.369026
0.0485,95.369026
0.048600000000000004,95.369026
0.0487,95.369026
0.0488,95.369026
0.0489,95.369026
0.049,95.369026
0.049100000000000005,95.369026
0.0492,95.369026
0.049300000000000004,95.369026
0.0494,95.369026
0.0495,95.369026
0.049600000000000005,95.369026
0.0497,95.369026
0.049800000000000004,95.369026
0.0499,95.369026
0.05,95.369026
0.050100000000000006,95.369026
0.0502,95.369026
0.050300000000000004,95.369026
0.0504,95.369026
0.0505,95.369026
0.0506,95.369026
0.0507,95.369026
0.050800000000000005,95.369026
0.0509,95.369026
0.051000000000000004,95.369026
0.0511,95.369026
0.0512,95.369026
0.051300000000000005,95.369026
0.0514,95.369026
0.051500000000000004,95.369026
0.0516,95.369026
0.0517,95.369026
0.051800000000000006,95.369026
0.0519,95.369026
0.052000000000000005,95.369026
0.0521,95.369026
0.0522,95.369026
0.0523,95.369026
0.0524,95.369026
0.052500000000000005,95.369026
0.0526,95.369026
0.052700000000000004,95.369026
0.0528,95.369026
0.0529,95.369026
0.053000000000000005,95.369026
0.0531,95.369026
0.053200000000000004,95.369026
0.0533,95.369026
