time_s,input_current_nA
0.0,2.026791
0.0001,2.026791
0.0002,2.026791
0.00030000000000000003,2.026791
0.0004,2.026791
0.0005,2.026791
0.0006000000000000001,2.026791
0.0007,2.026791
0.0008,2.026791
0.0009000000000000001,2.026791
0.001,2.026791
0.0011,2.026791
0.0012000000000000001,2.026791
0.0013000000000000002,2.026791
0.0014,2.026791
0.0015,2.026791
0.0016,2.026791
0.0017000000000000001,2.026791
0.0018000000000000002,2.026791
0.0019,2.026791
0.002,2.026791
0.0021000000000000003,2.026791
0.0022,2.026791
0.0023,2.026791
0.0024000000000000002,2.026791
0.0025,2.026791
0.0026000000000000003,2.026791
0.0027,2.026791
0.0028,2.026791
0.0029000000000000002,2.026791
0.003,2.026791
0.0031000000000000003,2.026791
0.0032,2.026791
0.0033,2.026791
0.0034000000000000002,2.026791
0.0035,2.026791
0.0036000000000000003,2.026791
0.0037,2.026791
0.0038,2.026791
0.0039000000000000003,2.026791
0.004,2.026791
0.0041,2.026791
0.004200000000000001,2.026791
0.0043,2.026791
0.0044,2.026791
0.0045000000000000005,2.026791
0.0046,2.026791
0.0047,2.026791
0.0048000000000000004,2.026791
0.0049,2.026791
0.005,2.026791
0.0051,2.026791
0.005200000000000001,2.026791
0.0053,2.026791
0.0054,2.026791
0.0055000000000000005,2.026791
0.0056,2.026791
0.0057,2.026791
0.0058000000000000005,2.026791
0.0059,2.026791
0.006,2.026791
0.0061,2.026791
0.006200000000000001,2.026791
0.0063,2.026791
0.0064,2.026791
0.006500000000000001,2.026791
0.0066,2.026791
0.0067,2.026791
0.0068000000000000005,2.026791
0.006900000000000001,2.026791
0.007,2.026791
0.0071,2.026791
0.007200000000000001,2.026791
0.0073,2.026791
0.0074,2.026791
0.007500000000000001,2.026791
0.0076,2.026791
0.0077,2.026791
0.0078000000000000005,2.026791
0.0079,2.026791
0.008,2.026791
0.0081,2.026791
0.0082,2.026791
0.0083,2.026791
0.008400000000000001,2.026791
0.0085,2.026791
0.0086,2.026791
0.008700000000000001,2.026791
0.0088,2.026791
0.0089,2.026791
0.009000000000000001,2.026791
0.0091,2.026791
0.0092,2.026791
0.009300000000000001,2.026791
0.0094,2.026791
0.0095,2.026791
0.009600000000000001,2.026791
0.0097,2.026791
0.0098,2.026791
0.0099,2.026791
0.01,2.026791
0.010100000000000001,2.026791
0.0102,2.026791
0.0103,2.026791
0.010400000000000001,2.026791
0.0105,2.026791
0.0106,2.026791
0.010700000000000001,2.026791
0.0108,2.026791
0.0109,2.026791
0.011000000000000001,2.026791
0.0111,2.026791
0.0112,2.026791
0.011300000000000001,2.026791
0.0114,2.026791
0.0115,2.026791
0.011600000000000001,2.026791
0.0117,2.026791
0.0118,2.026791
0.0119,2.026791
0.012,2.026791
0.012100000000000001,2.026791
0.0122,2.026791
0.0123,2.026791
0.012400000000000001,2.026791
0.0125,2.026791
0.0126,2.026791
0.012700000000000001,2.026791
0.0128,2.026791
0.0129,2.026791
0.013000000000000001,2.026791
0.0131,2.026791
0.0132,2.026791
0.013300000000000001,2.026791
0.0134,2.026791
0.0135,2.026791
0.013600000000000001,2.026791
0.0137,2.026791
0.013800000000000002,2.026791
0.013900000000000001,2.026791
0.014,2.026791
0.014100000000000001,2.026791
0.0142,2.026791
0.0143,2.026791
0.014400000000000001,2.026791
0.0145,2.026791
0.0146,2.026791
0.014700000000000001,2.026791
0.0148,2.026791
0.0149,2.026791
0.015000000000000001,2.026791
0.0151,2.026791
0.0152,2.026791
0.015300000000000001,2.026791
0.0154,2.026791
0.0155,2.026791
0.015600000000000001,2.026791
0.015700000000000002,2.026791
0.0158,2.026791
0.0159,2.026791
0.016,2.026791
0.0161,2.026791
0.0162,2.026791
0.016300000000000002,2.026791
0.0164,2.026791
0.0165,2.026791
0.0166,2.026791
0.0167,2.026791
0.016800000000000002,2.026791
0.016900000000000002,2.026791
0.017,2.026791
0.0171,2.026791
0.0172,2.026791
0.0173,2.026791
0.017400000000000002,2.026791
0.0175,2.026791
0.0176,2.026791
0.0177,2.026791
0.0178,2.026791
0.0179,2.026791
0.018000000000000002,2.026791
0.0181,2.026791
0.0182,2.026791
0.0183,2.026791
0.0184,2.026791
0.018500000000000003,2.026791
0.018600000000000002,2.026791
0.0187,2.026791
0.0188,2.026791
0.0189,2.026791
0.019,2.026791
0.019100000000000002,2.026791
0.019200000000000002,2.026791
0.0193,2.026791
0.0194,2.026791
0.0195,2.026791
0.0196,2.026791
0.019700000000000002,2.026791
0.0198,2.026791
0.0199,2.026791
0.02,2.026791
0.0201,2.026791
0.020200000000000003,2.026791
0.020300000000000002,2.026791
0.0204,2.026791
0.0205,2.026791
0.0206,2.026791
0.0207,2.026791
0.020800000000000003,2.026791
0.020900000000000002,2.026791
0.021,2.026791
0.0211,2.026791
0.0212,2.026791
0.0213,2.026791
0.021400000000000002,2.026791
0.021500000000000002,2.026791
0.0216,2.026791
0.0217,2.026791
0.0218,2.026791
0.0219,2.026791
0.022000000000000002,2.026791
0.0221,2.026791
0.0222,2.026791
0.0223,2.026791
0.0224,2.026791
0.022500000000000003,2.026791
0.022600000000000002,2.026791
0.0227,2.026791
0.0228,2.026791
0.0229,2.026791
0.023,2.026791
0.023100000000000002,2.026791
0.023200000000000002,2.026791
0.0233,2.026791
0.0234,2.026791
0.0235,2.026791
0.0236,2.026791
0.023700000000000002,2.026791
0.0238,2.026791
0.0239,2.026791
0.024,2.026791
0.0241,2.026791
0.024200000000000003,2.026791
0.024300000000000002,2.026791
0.0244,2.026791
0.0245,2.026791
0.0246,2.026791
0.0247,2.026791
0.024800000000000003,2.026791
0.024900000000000002,2.026791
0.025,2.026791
0.0251,2.026791
0.0252,2.026791
0.0253,2.026791
0.025400000000000002,2.026791
0.025500000000000002,2.026791
0.0256,2.026791
0.0257,2.026791
0.0258,2.026791
0.025900000000000003,2.026791
0.026000000000000002,2.026791
0.0261,2.026791
0.0262,2.026791
0.0263,2.026791
0.0264,2.026791
0.026500000000000003,2.026791
0.026600000000000002,2.026791
0.0267,2.026791
0.0268,2.026791
0.0269,2.026791
0.027,2.026791
0.027100000000000003,2.026791
0.027200000000000002,2.026791
0.0273,2.026791
0.0274,2.026791
0.0275,2.026791
0.027600000000000003,2.026791
0.027700000000000002,2.026791
0.027800000000000002,2.026791
0.0279,2.026791
0.028,2.026791
0.0281,2.026791
0.028200000000000003,2.026791
0.028300000000000002,2.026791
0.0284,2.026791
0.0285,2.026791
0.0286,2.026791
0.0287,2.026791
0.028800000000000003,2.026791
0.028900000000000002,2.026791
0.029,2.026791
0.0291,2.026791
0.0292,2.026791
0.029300000000000003,2.026791
0.029400000000000003,2.026791
0.029500000000000002,2.026791
0.0296,2.026791
0.0297,2.026791
0.0298,2.026791
0.029900000000000003,2.026791
0.030000000000000002,2.026791
0.030100000000000002,2.026791
0.0302,2.026791
0.0303,2.026791
0.0304,2.026791
0.030500000000000003,2.026791
0.030600000000000002,2.026791
0.0307,2.026791
0.0308,2.026791
0.0309,2.026791
0.031,2.026791
0.031100000000000003,2.026791
0.031200000000000002,2.026791
0.0313,2.026791
0.031400000000000004,2.026791
0.0315,2.026791
0.0316,2.026791
0.0317,2.026791
0.0318,2.026791
0.031900000000000005,2.026791
0.032,2.026791
0.032100000000000004,2.026791
0.0322,2.026791
0.0323,2.026791
0.0324,2.026791
0.0325,2.026791
0.032600000000000004,2.026791
0.0327,2.026791
0.0328,2.026791
0.0329,2.026791
0.033,2.026791
0.033100000000000004,2.026791
0.0332,2.026791
0.0333,2.026791
0.0334,2.026791
0.0335,2.026791
0.033600000000000005,2.026791
0.0337,2.026791
0.033800000000000004,2.026791
0.0339,2.026791
0.034,2.026791
0.0341,2.026791
0.0342,2.026791
0.034300000000000004,2.026791
0.0344,2.026791
0.0345,2.026791
0.0346,2.026791
0.0347,2.026791
0.034800000000000005,2.026791
0.0349,2.026791
0.035,2.026791
0.0351,2.026791
0.0352,2.026791
0.035300000000000005,2.026791
0.0354,2.026791
0.035500000000000004,2.026791
0.0356,2.026791
0.0357,2.026791
0.0358,2.026791
0.0359,2.026791
0.036000000000000004,2.026791
0.0361,2.026791
0.0362,2.026791
0.0363,2.026791
0.0364,2.026791
0.036500000000000005,2.026791
0.0366,2.026791
0.0367,2.026791
0.0368,2.026791
0.0369,2.026791
0.037000000000000005,2.026791
0.0371,2.026791
0.037200000000000004,2.026791
0.0373,2.026791
0.0374,2.026791
0.0375,2.026791
0.0376,2.026791
0.037700000000000004,2.026791
0.0378,2.026791
0.0379,2.026791
0.038,2.026791
0.0381,2.026791
0.038200000000000005,2.026791
0.0383,2.026791
0.038400000000000004,2.026791
0.0385,2.026791
0.0386,2.026791
0.038700000000000005,2.026791
0.0388,2.026791
0.038900000000000004,2.026791
0.039,2.026791
0.0391,2.026791
0.0392,2.026791
0.0393,2.026791
0.039400000000000004,2.026791
0.0395,2.026791
0.0396,2.026791
0.0397,2.026791
0.0398,2.026791
0.039900000000000005,2.026791
0.04,2.026791
0.040100000000000004,2.026791
0.0402,2.026791
0.0403,2.026791
0.040400000000000005,2.026791
0.0405,2.026791
0.040600000000000004,2.026791
0.0407,2.026791
0.0408,2.026791
0.0409,2.026791
0.041,2.026791
0.041100000000000005,2.026791
0.0412,2.026791
0.0413,2.026791
0.0414,2.026791
0.0415,2.026791
0.041600000000000005,2.026791
0.0417,2.026791
0.041800000000000004,2.026791
0.0419,2.026791
0.042,2.026791
0.042100000000000005,2.026791
0.0422,2.026791
0.042300000000000004,2.026791
0.0424,2.026791
0.0425,2.026791
0.0426,2.026791
0.0427,2.026791
0.042800000000000005,2.026791
0.0429,2.026791
0.043000000000000003,2.026791
0.0431,2.026791
0.0432,2.026791
0.043300000000000005,2.026791
0.0434,2.026791
0.043500000000000004,2.026791
0.0436,2.026791
0.0437,2.026791
0.0438,2.026791
0.0439,2.026791
0.044000000000000004,2.026791
0.0441,2.026791
0.0442,2.026791
0.0443,2.026791
0.0444,2.026791
0.044500000000000005,2.026791
0.0446,2.026791
0.044700000000000004,2.026791
0.0448,2.026791
